"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Mon Jul 27 07:59:52 MSK 2026","Mon Jul 27 07:59:52 MSK 2026","254","","testsIOS.PhotoBooksTests","","testsIOS.PhotoBooksTests","mainPageCreatingPhotoBooksWithSoftPages","mainPageCreatingPhotoBooksWithSoftPages()","Проверка создания фотокниги из раздела товары - iOS"
"broken","Mon Jul 27 07:49:22 MSK 2026","Mon Jul 27 07:49:22 MSK 2026","342","","testsIOS.CartTests","","testsIOS.CartTests","mainPageCreatingPhotoBookForTreeMinutes","mainPageCreatingPhotoBookForTreeMinutes()","Проверка добавления Фотокниги за три минуты в корзину - iOS"
"broken","Mon Jul 27 07:59:43 MSK 2026","Mon Jul 27 07:59:43 MSK 2026","249","","testsIOS.NewEditorFZ","","testsIOS.NewEditorFZ","checkConsentModalInNativeEditorNetPrint","checkConsentModalInNativeEditorNetPrint()","Проверка модального окна согласия с ФЗ при создании продукта в нативном редакторе: авторизованный пользователь, Не все поля заполнены, user_requirements_done: false. Локальный таймлайн - загрузить в нетпринт"
"broken","Mon Jul 27 08:00:02 MSK 2026","Mon Jul 27 08:00:02 MSK 2026","254","","testsIOS.CalendarsTests","","testsIOS.CalendarsTests","mainPageCorporateThemeCalendar","mainPageCorporateThemeCalendar()","Проверка создания календаря с корпоративной тематикой - iOS"
"broken","Mon Jul 27 08:00:21 MSK 2026","Mon Jul 27 08:00:21 MSK 2026","244","","testsIOS.AuthorizationTests","","testsIOS.AuthorizationTests","testEmojiCharacters","testEmojiCharacters()",""
"broken","Mon Jul 27 08:06:08 MSK 2026","Mon Jul 27 08:06:37 MSK 2026","28346","","testsIOS.AlbumsPageTests","","testsIOS.AlbumsPageTests","printingAllAlbum","printingAllAlbum()","Печать всего альбома"
"broken","Mon Jul 27 08:00:03 MSK 2026","Mon Jul 27 08:00:03 MSK 2026","258","","testsIOS.CalendarsTests","","testsIOS.CalendarsTests","mainPageDeskPlanningCalendars","mainPageDeskPlanningCalendars()","Проверка создания календари из раздела товары - iOS"
"broken","Mon Jul 27 07:59:56 MSK 2026","Mon Jul 27 07:59:57 MSK 2026","305","","testsIOS.CheckoutTests","","testsIOS.CheckoutTests","checkoutCourierDelivery","checkoutCourierDelivery()","Проверка оформления заказа с курьерской доставкой - iOS"
"broken","Mon Jul 27 08:00:08 MSK 2026","Mon Jul 27 08:00:09 MSK 2026","253","","testsIOS.PresentsTests","","testsIOS.PresentsTests","mainPageCreatingStickers","mainPageCreatingStickers()","Проверка создания подарков из раздела товары - iOS"
"broken","Mon Jul 27 08:00:29 MSK 2026","Mon Jul 27 08:00:29 MSK 2026","251","","testsIOS.InteriorTests","","testsIOS.InteriorTests","mainPageInteriorComparisonFunctionality","mainPageInteriorComparisonFunctionality()","Проверка создания интерьерных изделий с сравнением - iOS"
"broken","Mon Jul 27 08:08:31 MSK 2026","Mon Jul 27 08:08:58 MSK 2026","27637","","testsIOS.AlbumsPageTests","","testsIOS.AlbumsPageTests","photoRotationCounterclockwise","photoRotationCounterclockwise()","Поворот фотографий против часовой стрелки"
"broken","Mon Jul 27 08:00:23 MSK 2026","Mon Jul 27 08:00:23 MSK 2026","248","","testsIOS.AuthorizationTests","","testsIOS.AuthorizationTests","testSpacesInCredentials","testSpacesInCredentials()",""
"broken","Mon Jul 27 07:59:49 MSK 2026","Mon Jul 27 07:59:50 MSK 2026","274","","testsIOS.PhotoBooksTests","","testsIOS.PhotoBooksTests","mainPageCreatingPhotoBooksForStapledBrochure","mainPageCreatingPhotoBooksForStapledBrochure()","Проверка создания фотокниги из раздела товары - iOS"
"broken","Mon Jul 27 08:00:03 MSK 2026","Mon Jul 27 08:00:04 MSK 2026","258","","testsIOS.CalendarsTests","","testsIOS.CalendarsTests","mainPageFlipCalendars","mainPageFlipCalendars()","Проверка создания календари из раздела товары - iOS"
"broken","Mon Jul 27 07:59:54 MSK 2026","Mon Jul 27 07:59:54 MSK 2026","248","","testsIOS.PhotoBooksTests","","testsIOS.PhotoBooksTests","mainPagePhotoBookComparison","mainPagePhotoBookComparison()","Проверка создания фотокниги с сравнением - iOS"
"broken","Mon Jul 27 07:59:46 MSK 2026","Mon Jul 27 07:59:47 MSK 2026","292","","testsIOS.NewEditorFZ","","testsIOS.NewEditorFZ","checkConsentModalInNativeEditorPrintingPhotoAllFieldsAreCompleted","checkConsentModalInNativeEditorPrintingPhotoAllFieldsAreCompleted()","Проверка модального окна согласия с ФЗ при создании продукта в нативном редакторе: Авторизованный юзер, все поля заполнены, user_requirements_done: false. Редактор_ФОТО"
"broken","Mon Jul 27 08:00:25 MSK 2026","Mon Jul 27 08:00:26 MSK 2026","244","","testsIOS.InteriorTests","","testsIOS.InteriorTests","mainPageInteriorSearchFunctionality","mainPageInteriorSearchFunctionality()","Проверка создания интерьерных изделий с поиском - iOS"
"broken","Mon Jul 27 08:00:25 MSK 2026","Mon Jul 27 08:00:25 MSK 2026","243","","testsIOS.InteriorTests","","testsIOS.InteriorTests","mainPageInteriorSortingFunctionality","mainPageInteriorSortingFunctionality()","Проверка создания интерьерных изделий с сортировкой - iOS"
"broken","Mon Jul 27 08:00:01 MSK 2026","Mon Jul 27 08:00:01 MSK 2026","242","","testsIOS.CalendarsTests","","testsIOS.CalendarsTests","mainPagePosterCalendars","mainPagePosterCalendars()","Проверка создания календари из раздела товары - iOS"
"broken","Mon Jul 27 08:00:21 MSK 2026","Mon Jul 27 08:00:21 MSK 2026","248","","testsIOS.AuthorizationTests","","testsIOS.AuthorizationTests","testInvalidEmailLogin","testInvalidEmailLogin()",""
"broken","Mon Jul 27 08:00:26 MSK 2026","Mon Jul 27 08:00:26 MSK 2026","248","","testsIOS.InteriorTests","","testsIOS.InteriorTests","mainPagePhotoBoxMaterialFiltering","mainPagePhotoBoxMaterialFiltering()","Проверка создания фотобоксов с фильтрацией по материалу - iOS"
"broken","Mon Jul 27 08:00:03 MSK 2026","Mon Jul 27 08:00:03 MSK 2026","246","","testsIOS.CalendarsTests","","testsIOS.CalendarsTests","mainPageDeskCalendars","mainPageDeskCalendars()","Проверка создания календари из раздела товары - iOS"
"broken","Mon Jul 27 07:34:53 MSK 2026","Mon Jul 27 07:35:31 MSK 2026","37773","","testsIOS.AlbumsPageTests","","testsIOS.AlbumsPageTests","verifyRetryAfterPartialPhotoUpload","verifyRetryAfterPartialPhotoUpload()","Проверка частичной загрузки фото с Повторить"
"broken","Mon Jul 27 08:00:10 MSK 2026","Mon Jul 27 08:00:10 MSK 2026","248","","testsIOS.PresentsTests","","testsIOS.PresentsTests","mainPageCreatingStapledNotebooks","mainPageCreatingStapledNotebooks()","Проверка создания подарков из раздела товары - iOS"
"broken","Mon Jul 27 07:59:56 MSK 2026","Mon Jul 27 07:59:56 MSK 2026","340","","testsIOS.CheckoutTests","","testsIOS.CheckoutTests","CheckoutPickUpWithFPS","CheckoutPickUpWithFPS()","Оформление заказа с самовывозом и оплатой через систему быстрых платежей"
"broken","Mon Jul 27 08:00:11 MSK 2026","Mon Jul 27 08:00:11 MSK 2026","245","","testsIOS.PresentsTests","","testsIOS.PresentsTests","mainPageCreatingSpiralNotebooks","mainPageCreatingSpiralNotebooks()","Проверка создания подарков из раздела товары - iOS"
"broken","Mon Jul 27 07:59:57 MSK 2026","Mon Jul 27 07:59:58 MSK 2026","275","","testsIOS.CheckoutTests","","testsIOS.CheckoutTests","checkoutChangePickupPoint","checkoutChangePickupPoint()","Проверка оформления заказа с изменением пункта самовывоза - iOS"
"broken","Mon Jul 27 08:07:33 MSK 2026","Mon Jul 27 08:08:01 MSK 2026","28156","","testsIOS.AlbumsPageTests","","testsIOS.AlbumsPageTests","viewPhotosFromAlbum","viewPhotosFromAlbum()","Просмотр фотографий из альбома с несколькими фото"
"broken","Mon Jul 27 08:00:14 MSK 2026","Mon Jul 27 08:00:14 MSK 2026","241","","testsIOS.CatalogCLassTest","","testsIOS.CatalogCLassTest","mainPageSearchIncorrectWord","mainPageSearchIncorrectWord()","Проверка поисковой системы при авторизованном режиме - iOS"
"broken","Mon Jul 27 08:00:00 MSK 2026","Mon Jul 27 08:00:00 MSK 2026","257","","testsIOS.CalendarsTests","","testsIOS.CalendarsTests","mainPageCalendars","mainPageCalendars()","Проверка создания календари из раздела товары - iOS"
"broken","Mon Jul 27 08:00:07 MSK 2026","Mon Jul 27 08:00:07 MSK 2026","238","","testsIOS.PresentsTests","","testsIOS.PresentsTests","mainPageNotebooksCoverFiltering","mainPageNotebooksCoverFiltering()","Проверка создания тетрадей с фильтрацией по обложке - iOS"
"broken","Mon Jul 27 08:01:55 MSK 2026","Mon Jul 27 08:02:23 MSK 2026","28022","","testsIOS.AlbumsPageTests","","testsIOS.AlbumsPageTests","deletePhotosFromAlbums","deletePhotosFromAlbums()","Удаление фото из на экране ""Просмотр фотографии"" в альбоме"
"broken","Mon Jul 27 08:00:14 MSK 2026","Mon Jul 27 08:00:14 MSK 2026","244","","testsIOS.CatalogCLassTest","","testsIOS.CatalogCLassTest","mainPageNotRegistered","mainPageNotRegistered()","Проверка иконок при неавторизованном режиме - iOS"
"broken","Mon Jul 27 07:59:59 MSK 2026","Mon Jul 27 07:59:59 MSK 2026","279","","testsIOS.CalendarsTests","","testsIOS.CalendarsTests","mainPageDeskTentCalendars","mainPageDeskTentCalendars()","Проверка создания календари из раздела товары - iOS"
"broken","Mon Jul 27 07:59:46 MSK 2026","Mon Jul 27 07:59:46 MSK 2026","325","","testsIOS.NewEditorFZ","","testsIOS.NewEditorFZ","checkConsentModalInNativeEditorPrintingPhoto","checkConsentModalInNativeEditorPrintingPhoto()","Проверка модального окна согласия с ФЗ при создании продукта в нативном редакторе: Авторизованный юзер, не все поля заполнены, user_requirements_done: false. Редактор_Фото"
"broken","Mon Jul 27 08:00:21 MSK 2026","Mon Jul 27 08:00:21 MSK 2026","252","","testsIOS.AuthorizationTests","","testsIOS.AuthorizationTests","testValidPhoneLogin","testValidPhoneLogin()",""
"broken","Mon Jul 27 07:49:15 MSK 2026","Mon Jul 27 07:49:15 MSK 2026","267","","testsIOS.PrintingPhotoTests","","testsIOS.PrintingPhotoTests","mainPagePhotoComparisonFunctionality","mainPagePhotoComparisonFunctionality()","Проверка печати фотографий с сравнением - iOS"
"broken","Mon Jul 27 08:00:01 MSK 2026","Mon Jul 27 08:00:01 MSK 2026","267","","testsIOS.CalendarsTests","","testsIOS.CalendarsTests","mainPageHolidayThemeCalendar","mainPageHolidayThemeCalendar()","Проверка создания календаря с праздничной тематикой - iOS"
"broken","Mon Jul 27 08:09:54 MSK 2026","Mon Jul 27 08:10:21 MSK 2026","27311","","testsIOS.AlbumsPageTests","","testsIOS.AlbumsPageTests","selectedAllPhotosInAlbum","selectedAllPhotosInAlbum()","Выбор всех фотографий в альбоме"
"broken","Mon Jul 27 08:00:03 MSK 2026","Mon Jul 27 08:00:03 MSK 2026","257","","testsIOS.CalendarsTests","","testsIOS.CalendarsTests","mainPagePocketCalendars","mainPagePocketCalendars()","Проверка создания календари из раздела товары - iOS"
"broken","Mon Jul 27 08:00:10 MSK 2026","Mon Jul 27 08:00:10 MSK 2026","248","","testsIOS.PresentsTests","","testsIOS.PresentsTests","mainPageCreatingPuzzles","mainPageCreatingPuzzles()","Проверка создания подарков из раздела товары - iOS"
"broken","Mon Jul 27 08:00:12 MSK 2026","Mon Jul 27 08:00:13 MSK 2026","301","","testsIOS.CatalogCLassTest","","testsIOS.CatalogCLassTest","mainPageRepeatOrder","mainPageRepeatOrder()","Проверка раздела история заказов - iOS"
"broken","Mon Jul 27 08:00:16 MSK 2026","Mon Jul 27 08:00:16 MSK 2026","253","","testsIOS.CatalogCLassTest","","testsIOS.CatalogCLassTest","mainPageCheckingNotificationsNotRegistered","mainPageCheckingNotificationsNotRegistered()","Проверка раздела уведомления - iOS"
"passed","Mon Jul 27 07:54:48 MSK 2026","Mon Jul 27 07:55:42 MSK 2026","53993","","testsIOS.OnboardingTests","","testsIOS.OnboardingTests","OnBoardingScrollingPaginationIOS","OnBoardingScrollingPaginationIOS()","Прокрутка через пагинацию - iOS"
"broken","Mon Jul 27 08:00:04 MSK 2026","Mon Jul 27 08:00:04 MSK 2026","256","","testsIOS.CalendarsTests","","testsIOS.CalendarsTests","mainPageTravelThemeCalendar","mainPageTravelThemeCalendar()","Проверка создания календаря с путешествиями - iOS"
"broken","Mon Jul 27 07:49:15 MSK 2026","Mon Jul 27 07:49:15 MSK 2026","285","","testsIOS.PrintingPhotoTests","","testsIOS.PrintingPhotoTests","mainPagePhotoSelectFromAlbums","mainPagePhotoSelectFromAlbums()","Проверка печати фотографий с выбором из альбомов - iOS"
"broken","Mon Jul 27 08:00:13 MSK 2026","Mon Jul 27 08:00:13 MSK 2026","285","","testsIOS.CatalogCLassTest","","testsIOS.CatalogCLassTest","mainPageCheckingNotificationsRegistered","mainPageCheckingNotificationsRegistered()","Проверка раздела уведомления - iOS"
"broken","Mon Jul 27 08:00:11 MSK 2026","Mon Jul 27 08:00:11 MSK 2026","253","","testsIOS.PresentsTests","","testsIOS.PresentsTests","mainPageCreatingPresents","mainPageCreatingPresents()","Проверка создания подарков из раздела товары - iOS"
"passed","Mon Jul 27 07:56:54 MSK 2026","Mon Jul 27 07:57:41 MSK 2026","46470","","testsIOS.OnboardingTests","","testsIOS.OnboardingTests","OnboardingBackNavigationIOS","OnboardingBackNavigationIOS()","Тест онбординга с обратной навигацией - iOS"
"broken","Mon Jul 27 08:00:16 MSK 2026","Mon Jul 27 08:00:16 MSK 2026","276","","testsIOS.CatalogCLassTest","","testsIOS.CatalogCLassTest","mainPageCheckingProducts","mainPageCheckingProducts()","Проверка раздела товары - iOS"
"broken","Mon Jul 27 07:59:52 MSK 2026","Mon Jul 27 07:59:52 MSK 2026","249","","testsIOS.PhotoBooksTests","","testsIOS.PhotoBooksTests","mainPagePhotoBookFavorites","mainPagePhotoBookFavorites()","Проверка создания фотокниги с избранным - iOS"
"broken","Mon Jul 27 08:00:10 MSK 2026","Mon Jul 27 08:00:11 MSK 2026","246","","testsIOS.PresentsTests","","testsIOS.PresentsTests","mainPageCreatingMailPostCards","mainPageCreatingMailPostCards()","Проверка создания подарков из раздела товары - iOS"
"broken","Mon Jul 27 07:59:53 MSK 2026","Mon Jul 27 07:59:53 MSK 2026","278","","testsIOS.PhotoBooksTests","","testsIOS.PhotoBooksTests","mainPagePhotoBookRecommendations","mainPagePhotoBookRecommendations()","Проверка создания фотокниги с рекомендациями - iOS"
"broken","Mon Jul 27 07:49:13 MSK 2026","Mon Jul 27 07:49:13 MSK 2026","278","","testsIOS.PrintingPhotoTests","","testsIOS.PrintingPhotoTests","mainPageStandardPhotos","mainPageStandardPhotos()","Проверка печать фото из раздела товары - iOS"
"broken","Mon Jul 27 08:03:18 MSK 2026","Mon Jul 27 08:03:46 MSK 2026","28563","","testsIOS.AlbumsPageTests","","testsIOS.AlbumsPageTests","movingPhotoIntoAlbums","movingPhotoIntoAlbums()","Перемещение фотографии из альбома"
"broken","Mon Jul 27 07:59:48 MSK 2026","Mon Jul 27 07:59:49 MSK 2026","271","","testsIOS.PhotoBooksTests","","testsIOS.PhotoBooksTests","mainPageCreatingPhotoBooksOnPhotoPaper","mainPageCreatingPhotoBooksOnPhotoPaper()","Проверка создания фотокниги из раздела товары - iOS"
"broken","Mon Jul 27 07:59:53 MSK 2026","Mon Jul 27 07:59:53 MSK 2026","246","","testsIOS.PhotoBooksTests","","testsIOS.PhotoBooksTests","mainPageCreatingPhotoBooksWithHardPages","mainPageCreatingPhotoBooksWithHardPages()","Проверка создания фотокниги из раздела товары - iOS"
"broken","Mon Jul 27 08:00:17 MSK 2026","Mon Jul 27 08:00:18 MSK 2026","246","","testsIOS.AuthorizationTests","","testsIOS.AuthorizationTests","testValidEmailLogin","testValidEmailLogin()",""
"broken","Mon Jul 27 08:00:24 MSK 2026","Mon Jul 27 08:00:25 MSK 2026","245","","testsIOS.InteriorTests","","testsIOS.InteriorTests","mainPageCreatingPhotoBox","mainPageCreatingPhotoBox()","Проверка создания интерьера из раздела товары - iOS"
"passed","Mon Jul 27 07:58:38 MSK 2026","Mon Jul 27 07:59:24 MSK 2026","45434","","testsIOS.OnboardingTests","","testsIOS.OnboardingTests","OnboardingRapidClicksIOS","OnboardingRapidClicksIOS()","Тест онбординга с быстрыми нажатиями - iOS"
"broken","Mon Jul 27 08:00:22 MSK 2026","Mon Jul 27 08:00:23 MSK 2026","250","","testsIOS.AuthorizationTests","","testsIOS.AuthorizationTests","testInternationalPhoneFormat","testInternationalPhoneFormat()",""
"broken","Mon Jul 27 08:08:58 MSK 2026","Mon Jul 27 08:09:26 MSK 2026","27748","","testsIOS.AlbumsPageTests","","testsIOS.AlbumsPageTests","photoRotationClockwise","photoRotationClockwise()","Поворот фотографий по часовой стрелке"
"broken","Mon Jul 27 08:00:14 MSK 2026","Mon Jul 27 08:00:14 MSK 2026","247","","testsIOS.CatalogCLassTest","","testsIOS.CatalogCLassTest","mainPageCheckingOrdersRegistered","mainPageCheckingOrdersRegistered()","Проверка раздела история заказов - iOS"
"broken","Mon Jul 27 08:00:19 MSK 2026","Mon Jul 27 08:00:19 MSK 2026","256","","testsIOS.AuthorizationTests","","testsIOS.AuthorizationTests","testBasicProfileNavigation","testBasicProfileNavigation()",""
"broken","Mon Jul 27 08:00:05 MSK 2026","Mon Jul 27 08:00:06 MSK 2026","294","","testsIOS.PresentsTests","","testsIOS.PresentsTests","mainPagePresentsPersonalization","mainPagePresentsPersonalization()","Проверка создания подарков с персонализацией - iOS"
"broken","Mon Jul 27 08:00:09 MSK 2026","Mon Jul 27 08:00:10 MSK 2026","246","","testsIOS.PresentsTests","","testsIOS.PresentsTests","mainPagePresentsQuantitySelection","mainPagePresentsQuantitySelection()","Проверка создания подарков с выбором количества - iOS"
"broken","Mon Jul 27 07:52:07 MSK 2026","Mon Jul 27 07:52:49 MSK 2026","41673","","testsIOS.OnboardingTests","","testsIOS.OnboardingTests","OnboardingSkipButtonIOS","OnboardingSkipButtonIOS()","Нажатие на кнопку Пропустить - iOS"
"broken","Mon Jul 27 08:07:05 MSK 2026","Mon Jul 27 08:07:33 MSK 2026","28090","","testsIOS.AlbumsPageTests","","testsIOS.AlbumsPageTests","verifyPhotosSortedByUploadDateInAlbum","verifyPhotosSortedByUploadDateInAlbum()","Сортировка фото в альбоме по дате загрузки"
"broken","Mon Jul 27 07:59:25 MSK 2026","Mon Jul 27 07:59:26 MSK 2026","328","","testsIOS.CardsTests","","testsIOS.CardsTests","mainPageCreatingMailCards","mainPageCreatingMailCards()","Проверка создания карточек из раздела товары - iOS"
"broken","Mon Jul 27 07:49:11 MSK 2026","Mon Jul 27 07:49:12 MSK 2026","269","","testsIOS.PrintingPhotoTests","","testsIOS.PrintingPhotoTests","mainPagePhotoPolaroid10x10","mainPagePhotoPolaroid10x10()","Проверка печать фото из раздела товары - iOS"
"broken","Mon Jul 27 08:00:23 MSK 2026","Mon Jul 27 08:00:23 MSK 2026","246","","testsIOS.AuthorizationTests","","testsIOS.AuthorizationTests","testMalformedEmailNoAtSymbol","testMalformedEmailNoAtSymbol()",""
"broken","Mon Jul 27 08:00:22 MSK 2026","Mon Jul 27 08:00:22 MSK 2026","242","","testsIOS.AuthorizationTests","","testsIOS.AuthorizationTests","testMultipleLoginAttempts","testMultipleLoginAttempts()",""
"broken","Mon Jul 27 08:00:22 MSK 2026","Mon Jul 27 08:00:22 MSK 2026","243","","testsIOS.AuthorizationTests","","testsIOS.AuthorizationTests","testSpecialCharactersEmail","testSpecialCharactersEmail()",""
