"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Thu Jul 23 08:09:15 MSK 2026","Thu Jul 23 08:09:49 MSK 2026","34083","","testsIOS.AlbumsPageTests","","testsIOS.AlbumsPageTests","verifyPhotoDNGUploadThroughAlbumAdd","verifyPhotoDNGUploadThroughAlbumAdd()","Проверка загрузки DNG через добавление фото в альбоме"
"failed","Thu Jul 23 08:08:06 MSK 2026","Thu Jul 23 08:08:40 MSK 2026","34305","","testsIOS.AlbumsPageTests","","testsIOS.AlbumsPageTests","addPhotosWithDeniedAccess","addPhotosWithDeniedAccess()","Добавление фото при запрещённом доступе к фото"
"broken","Thu Jul 23 08:03:05 MSK 2026","Thu Jul 23 08:03:06 MSK 2026","247","","testsIOS.PhotoBooksTests","","testsIOS.PhotoBooksTests","mainPageCreatingPhotoBooksWithAHard3DCoverGlossEffect","mainPageCreatingPhotoBooksWithAHard3DCoverGlossEffect()","Проверка создания фотокниги из раздела товары - iOS"
"broken","Thu Jul 23 07:51:40 MSK 2026","Thu Jul 23 07:51:41 MSK 2026","237","","testsIOS.PrintingPhotoTests","","testsIOS.PrintingPhotoTests","mainPagePhotoSeriesFiltering","mainPagePhotoSeriesFiltering()","Проверка печати фотографий с фильтрацией по серии - iOS"
"broken","Thu Jul 23 08:03:19 MSK 2026","Thu Jul 23 08:03:20 MSK 2026","243","","testsIOS.PresentsTests","","testsIOS.PresentsTests","mainPageCreatingMagnets","mainPageCreatingMagnets()","Проверка создания подарков из раздела товары - iOS"
"broken","Thu Jul 23 07:51:41 MSK 2026","Thu Jul 23 07:51:42 MSK 2026","242","","testsIOS.PrintingPhotoTests","","testsIOS.PrintingPhotoTests","mainPagePhotoUploadFromDevice","mainPagePhotoUploadFromDevice()","Проверка печати фотографий с загрузкой с устройства - iOS"
"broken","Thu Jul 23 08:03:19 MSK 2026","Thu Jul 23 08:03:19 MSK 2026","230","","testsIOS.PresentsTests","","testsIOS.PresentsTests","mainPageCreatingStickers","mainPageCreatingStickers()","Проверка создания подарков из раздела товары - iOS"
"failed","Thu Jul 23 08:06:22 MSK 2026","Thu Jul 23 08:06:56 MSK 2026","34619","","testsIOS.AlbumsPageTests","","testsIOS.AlbumsPageTests","verifyPhotosSortedByCreationDateInAlbum","verifyPhotosSortedByCreationDateInAlbum()","Сортировка фото в альбоме по дате создания"
"broken","Thu Jul 23 07:51:40 MSK 2026","Thu Jul 23 07:51:40 MSK 2026","256","","testsIOS.PrintingPhotoTests","","testsIOS.PrintingPhotoTests","mainPagePhotoPolaroid10x13","mainPagePhotoPolaroid10x13()","Проверка печать фото из раздела товары - iOS"
"broken","Thu Jul 23 08:03:13 MSK 2026","Thu Jul 23 08:03:13 MSK 2026","241","","testsIOS.CalendarsTests","","testsIOS.CalendarsTests","mainPageWallCalendarsB2","mainPageWallCalendarsB2()","Проверка создания календари из раздела товары - iOS"
"broken","Thu Jul 23 08:03:34 MSK 2026","Thu Jul 23 08:03:34 MSK 2026","249","","testsIOS.AuthorizationTests","","testsIOS.AuthorizationTests","testSpacesInCredentials","testSpacesInCredentials()",""
"broken","Thu Jul 23 07:51:39 MSK 2026","Thu Jul 23 07:51:40 MSK 2026","242","","testsIOS.PrintingPhotoTests","","testsIOS.PrintingPhotoTests","mainPagePhotosWithSignature","mainPagePhotosWithSignature()","Проверка печать фото из раздела товары - iOS"
"broken","Thu Jul 23 08:03:11 MSK 2026","Thu Jul 23 08:03:11 MSK 2026","233","","testsIOS.CalendarsTests","","testsIOS.CalendarsTests","mainPageCalendars","mainPageCalendars()","Проверка создания календари из раздела товары - iOS"
"broken","Thu Jul 23 08:03:37 MSK 2026","Thu Jul 23 08:03:37 MSK 2026","253","","testsIOS.InteriorTests","","testsIOS.InteriorTests","mainPagePhotoBoxMaterialFiltering","mainPagePhotoBoxMaterialFiltering()","Проверка создания фотобоксов с фильтрацией по материалу - iOS"
"broken","Thu Jul 23 08:03:11 MSK 2026","Thu Jul 23 08:03:12 MSK 2026","288","","testsIOS.CalendarsTests","","testsIOS.CalendarsTests","mainPageFoldOutCalendars","mainPageFoldOutCalendars()","Проверка создания календари из раздела товары - iOS"
"passed","Thu Jul 23 07:57:31 MSK 2026","Thu Jul 23 07:58:22 MSK 2026","51612","","testsIOS.OnboardingTests","","testsIOS.OnboardingTests","OnBoardingScrollingPaginationIOS","OnBoardingScrollingPaginationIOS()","Прокрутка через пагинацию - iOS"
"failed","Thu Jul 23 08:08:40 MSK 2026","Thu Jul 23 08:09:14 MSK 2026","34669","","testsIOS.AlbumsPageTests","","testsIOS.AlbumsPageTests","deletingAnyPhotosFromAlbum","deletingAnyPhotosFromAlbum()","Создаём альбом, добавляем фото, удаляем выбранные"
"broken","Thu Jul 23 07:51:42 MSK 2026","Thu Jul 23 07:51:42 MSK 2026","233","","testsIOS.PrintingPhotoTests","","testsIOS.PrintingPhotoTests","mainPagePrintingPhoto","mainPagePrintingPhoto()","Проверка печать фото из раздела товары - iOS"
"broken","Thu Jul 23 08:03:03 MSK 2026","Thu Jul 23 08:03:04 MSK 2026","241","","testsIOS.PhotoBooksTests","","testsIOS.PhotoBooksTests","mainPageCreatingPhotoBooksWithSoftPages","mainPageCreatingPhotoBooksWithSoftPages()","Проверка создания фотокниги из раздела товары - iOS"
"failed","Thu Jul 23 08:11:32 MSK 2026","Thu Jul 23 08:12:08 MSK 2026","35239","","testsIOS.AlbumsPageTests","","testsIOS.AlbumsPageTests","verifyPhotosSortedByUploadDateInAlbum","verifyPhotosSortedByUploadDateInAlbum()","Сортировка фото в альбоме по дате загрузки"
"failed","Thu Jul 23 08:10:23 MSK 2026","Thu Jul 23 08:10:57 MSK 2026","34341","","testsIOS.AlbumsPageTests","","testsIOS.AlbumsPageTests","printingAllAlbum","printingAllAlbum()","Печать всего альбома"
"broken","Thu Jul 23 07:51:43 MSK 2026","Thu Jul 23 07:51:43 MSK 2026","234","","testsIOS.PrintingPhotoTests","","testsIOS.PrintingPhotoTests","mainPagePhotoSelectFromAlbums","mainPagePhotoSelectFromAlbums()","Проверка печати фотографий с выбором из альбомов - iOS"
"broken","Thu Jul 23 08:03:24 MSK 2026","Thu Jul 23 08:03:25 MSK 2026","329","","testsIOS.CatalogCLassTest","","testsIOS.CatalogCLassTest","mainPageNotRegistered","mainPageNotRegistered()","Проверка иконок при неавторизованном режиме - iOS"
"broken","Thu Jul 23 08:03:32 MSK 2026","Thu Jul 23 08:03:32 MSK 2026","236","","testsIOS.AuthorizationTests","","testsIOS.AuthorizationTests","testValidPhoneLogin","testValidPhoneLogin()",""
"broken","Thu Jul 23 08:03:02 MSK 2026","Thu Jul 23 08:03:03 MSK 2026","228","","testsIOS.PhotoBooksTests","","testsIOS.PhotoBooksTests","mainPageCreatingPhotoBooksForChildren","mainPageCreatingPhotoBooksForChildren()","Проверка создания фотокниги из раздела товары - iOS"
"broken","Thu Jul 23 08:03:35 MSK 2026","Thu Jul 23 08:03:35 MSK 2026","286","","testsIOS.InteriorTests","","testsIOS.InteriorTests","mainPageCreatingPhotoBox","mainPageCreatingPhotoBox()","Проверка создания интерьера из раздела товары - iOS"
"failed","Thu Jul 23 07:36:18 MSK 2026","Thu Jul 23 07:36:53 MSK 2026","34940","","testsIOS.AlbumsPageTests","","testsIOS.AlbumsPageTests","deletingAlbum","deletingAlbum()","Создаём альбом и удаляем его из списка."
"broken","Thu Jul 23 08:03:10 MSK 2026","Thu Jul 23 08:03:10 MSK 2026","269","","testsIOS.CalendarsTests","","testsIOS.CalendarsTests","mainPageMagneticCalendars","mainPageMagneticCalendars()","Проверка создания календари из раздела товары - iOS"
"broken","Thu Jul 23 08:03:29 MSK 2026","Thu Jul 23 08:03:29 MSK 2026","266","","testsIOS.AuthorizationTests","","testsIOS.AuthorizationTests","testVeryLongEmail","testVeryLongEmail()",""
"broken","Thu Jul 23 08:03:17 MSK 2026","Thu Jul 23 08:03:17 MSK 2026","229","","testsIOS.PresentsTests","","testsIOS.PresentsTests","mainPageCreatingMugs","mainPageCreatingMugs()","Проверка создания подарков из раздела товары - iOS"
"failed","Thu Jul 23 07:43:16 MSK 2026","Thu Jul 23 07:43:51 MSK 2026","34679","","testsIOS.AlbumsPageTests","","testsIOS.AlbumsPageTests","deselectPhotosInAlbums","deselectPhotosInAlbums()","Отмена выбора фотографий в альбоме"
"broken","Thu Jul 23 08:03:39 MSK 2026","Thu Jul 23 08:03:39 MSK 2026","230","","testsIOS.InteriorTests","","testsIOS.InteriorTests","mainPageInteriorComparisonFunctionality","mainPageInteriorComparisonFunctionality()","Проверка создания интерьерных изделий с сравнением - iOS"
"broken","Thu Jul 23 08:03:10 MSK 2026","Thu Jul 23 08:03:11 MSK 2026","246","","testsIOS.CalendarsTests","","testsIOS.CalendarsTests","mainPageSeasonalThemeCalendar","mainPageSeasonalThemeCalendar()","Проверка создания календаря с сезонной тематикой - iOS"
"broken","Thu Jul 23 08:03:27 MSK 2026","Thu Jul 23 08:03:27 MSK 2026","256","","testsIOS.CatalogCLassTest","","testsIOS.CatalogCLassTest","mainPageCheckingNotificationsNotRegistered","mainPageCheckingNotificationsNotRegistered()","Проверка раздела уведомления - iOS"
"broken","Thu Jul 23 08:03:23 MSK 2026","Thu Jul 23 08:03:23 MSK 2026","232","","testsIOS.CatalogCLassTest","","testsIOS.CatalogCLassTest","mainPageCheckingNotificationsRegistered","mainPageCheckingNotificationsRegistered()","Проверка раздела уведомления - iOS"
"broken","Thu Jul 23 08:03:00 MSK 2026","Thu Jul 23 08:03:00 MSK 2026","232","","testsIOS.PhotoBooksTests","","testsIOS.PhotoBooksTests","mainPageCreatingPhotoBooksWithAHard3DCover","mainPageCreatingPhotoBooksWithAHard3DCover()","Проверка создания фотокниги из раздела товары - iOS"
"broken","Thu Jul 23 08:03:29 MSK 2026","Thu Jul 23 08:03:29 MSK 2026","244","","testsIOS.AuthorizationTests","","testsIOS.AuthorizationTests","testInvalidPhoneLogin","testInvalidPhoneLogin()",""
"broken","Thu Jul 23 08:02:58 MSK 2026","Thu Jul 23 08:02:59 MSK 2026","242","","testsIOS.NewEditorFZ","","testsIOS.NewEditorFZ","checkConsentModalInNativeEditor","checkConsentModalInNativeEditor()","Проверка окна о недостающих данных"
"broken","Thu Jul 23 08:03:28 MSK 2026","Thu Jul 23 08:03:28 MSK 2026","255","","testsIOS.AuthorizationTests","","testsIOS.AuthorizationTests","testValidEmailLogin","testValidEmailLogin()",""
"broken","Thu Jul 23 08:03:33 MSK 2026","Thu Jul 23 08:03:34 MSK 2026","232","","testsIOS.AuthorizationTests","","testsIOS.AuthorizationTests","testMalformedEmailNoAtSymbol","testMalformedEmailNoAtSymbol()",""
"broken","Thu Jul 23 08:03:22 MSK 2026","Thu Jul 23 08:03:22 MSK 2026","235","","testsIOS.PresentsTests","","testsIOS.PresentsTests","mainPageCreatingSpiralNotebooks","mainPageCreatingSpiralNotebooks()","Проверка создания подарков из раздела товары - iOS"
"broken","Thu Jul 23 08:03:36 MSK 2026","Thu Jul 23 08:03:36 MSK 2026","245","","testsIOS.InteriorTests","","testsIOS.InteriorTests","mainPageCreatingCanvases","mainPageCreatingCanvases()","Проверка создания интерьера из раздела товары - iOS"
"broken","Thu Jul 23 08:03:12 MSK 2026","Thu Jul 23 08:03:12 MSK 2026","248","","testsIOS.CalendarsTests","","testsIOS.CalendarsTests","mainPageHolidayThemeCalendar","mainPageHolidayThemeCalendar()","Проверка создания календаря с праздничной тематикой - iOS"
"broken","Thu Jul 23 08:03:07 MSK 2026","Thu Jul 23 08:03:07 MSK 2026","239","","testsIOS.CheckoutTests","","testsIOS.CheckoutTests","checkoutOrderCancellation","checkoutOrderCancellation()","Проверка отмены заказа после оформления - iOS"
"broken","Thu Jul 23 08:03:26 MSK 2026","Thu Jul 23 08:03:26 MSK 2026","273","","testsIOS.CatalogCLassTest","","testsIOS.CatalogCLassTest","mainPageCheckingPromotions","mainPageCheckingPromotions()","Проверка раздела акции - iOS"
"broken","Thu Jul 23 08:02:59 MSK 2026","Thu Jul 23 08:02:59 MSK 2026","241","","testsIOS.NewEditorFZ","","testsIOS.NewEditorFZ","checkConsentModalInNativeEditorAddPhotosAllFieldsAreCompleted","checkConsentModalInNativeEditorAddPhotosAllFieldsAreCompleted()","Проверка модального окна согласия с ФЗ при создании продукта в нативном редакторе: авторизованный пользователь, Все поля заполнены, user_requirements_done: false. Альбом НП - добавить фото"
"broken","Thu Jul 23 08:03:30 MSK 2026","Thu Jul 23 08:03:30 MSK 2026","288","","testsIOS.AuthorizationTests","","testsIOS.AuthorizationTests","testValidPasswordReset","testValidPasswordReset()",""
"broken","Thu Jul 23 08:03:28 MSK 2026","Thu Jul 23 08:03:28 MSK 2026","238","","testsIOS.CatalogCLassTest","","testsIOS.CatalogCLassTest","mainPageSearchWithEmptyRequest","mainPageSearchWithEmptyRequest()","Проверка поисковой системы при авторизованном режиме - iOS"
"broken","Thu Jul 23 08:03:13 MSK 2026","Thu Jul 23 08:03:13 MSK 2026","278","","testsIOS.CalendarsTests","","testsIOS.CalendarsTests","mainPageCorporateThemeCalendar","mainPageCorporateThemeCalendar()","Проверка создания календаря с корпоративной тематикой - iOS"
"broken","Thu Jul 23 08:03:00 MSK 2026","Thu Jul 23 08:03:00 MSK 2026","229","","testsIOS.PhotoBooksTests","","testsIOS.PhotoBooksTests","mainPageCreatingPhotoBooksOnPhotoPaper","mainPageCreatingPhotoBooksOnPhotoPaper()","Проверка создания фотокниги из раздела товары - iOS"
"failed","Thu Jul 23 08:10:57 MSK 2026","Thu Jul 23 08:11:32 MSK 2026","34986","","testsIOS.AlbumsPageTests","","testsIOS.AlbumsPageTests","printSomePhotosFromAlbum","printSomePhotosFromAlbum()","Печать нескольких выбранных фотографий из альбома"
"broken","Thu Jul 23 08:03:35 MSK 2026","Thu Jul 23 08:03:36 MSK 2026","241","","testsIOS.InteriorTests","","testsIOS.InteriorTests","mainPageCreatingPrintOnWood","mainPageCreatingPrintOnWood()","Проверка создания интерьера из раздела товары - iOS"
"broken","Thu Jul 23 08:03:01 MSK 2026","Thu Jul 23 08:03:01 MSK 2026","241","","testsIOS.PhotoBooksTests","","testsIOS.PhotoBooksTests","mainPageCreatingPhotoBooksOnCoatedPaper","mainPageCreatingPhotoBooksOnCoatedPaper()","Проверка создания фотокниги из раздела товары - iOS"
"broken","Thu Jul 23 07:51:40 MSK 2026","Thu Jul 23 07:51:40 MSK 2026","256","","testsIOS.PrintingPhotoTests","","testsIOS.PrintingPhotoTests","mainPagePhotoPolaroid10x10","mainPagePhotoPolaroid10x10()","Проверка печать фото из раздела товары - iOS"
"broken","Thu Jul 23 08:03:37 MSK 2026","Thu Jul 23 08:03:37 MSK 2026","314","","testsIOS.InteriorTests","","testsIOS.InteriorTests","mainPageCanvasSizeFiltering","mainPageCanvasSizeFiltering()","Проверка создания холстов с фильтрацией по размеру - iOS"
"failed","Thu Jul 23 08:05:12 MSK 2026","Thu Jul 23 08:05:47 MSK 2026","34917","","testsIOS.AlbumsPageTests","","testsIOS.AlbumsPageTests","deletePhotosFromAlbums","deletePhotosFromAlbums()","Удаление фото из на экране ""Просмотр фотографии"" в альбоме"
"broken","Thu Jul 23 08:03:06 MSK 2026","Thu Jul 23 08:03:06 MSK 2026","231","","testsIOS.PhotoBooksTests","","testsIOS.PhotoBooksTests","mainPageCreatingPhotoBooksWithASoftCover","mainPageCreatingPhotoBooksWithASoftCover()","Проверка создания фотокниги из раздела товары - iOS"
"failed","Thu Jul 23 08:03:40 MSK 2026","Thu Jul 23 08:04:38 MSK 2026","57778","","testsIOS.AlbumsPageTests","","testsIOS.AlbumsPageTests","creatingAlbum","creatingAlbum()","Проверяем успешное создание нового альбома и его отображение."
"broken","Thu Jul 23 08:03:06 MSK 2026","Thu Jul 23 08:03:07 MSK 2026","230","","testsIOS.PhotoBooksTests","","testsIOS.PhotoBooksTests","mainPagePhotoBookThemeFiltering","mainPagePhotoBookThemeFiltering()","Проверка создания фотокниги с фильтрацией по теме - iOS"
"broken","Thu Jul 23 08:03:03 MSK 2026","Thu Jul 23 08:03:03 MSK 2026","250","","testsIOS.PhotoBooksTests","","testsIOS.PhotoBooksTests","mainPageCreatingPhotoBooksForMiniBooks","mainPageCreatingPhotoBooksForMiniBooks()","Проверка создания фотокниги из раздела товары - iOS"
"broken","Thu Jul 23 08:03:24 MSK 2026","Thu Jul 23 08:03:24 MSK 2026","292","","testsIOS.CatalogCLassTest","","testsIOS.CatalogCLassTest","mainPageRegistered","mainPageRegistered()","Проверка иконок при авторизованном режиме - iOS"
"failed","Thu Jul 23 07:42:41 MSK 2026","Thu Jul 23 07:43:16 MSK 2026","34365","","testsIOS.AlbumsPageTests","","testsIOS.AlbumsPageTests","checkEmptyAlbum","checkEmptyAlbum()","Просмотр пустого альбома"
"broken","Thu Jul 23 08:03:02 MSK 2026","Thu Jul 23 08:03:02 MSK 2026","239","","testsIOS.PhotoBooksTests","","testsIOS.PhotoBooksTests","mainPageCreatingPhotoBooksOnPremiumCovers","mainPageCreatingPhotoBooksOnPremiumCovers()","Проверка создания фотокниги из раздела товары - iOS"
"broken","Thu Jul 23 08:02:57 MSK 2026","Thu Jul 23 08:02:57 MSK 2026","231","","testsIOS.NewEditorFZ","","testsIOS.NewEditorFZ","checkConsentModalInNativeEditorAlbums","checkConsentModalInNativeEditorAlbums()","Проверка модального окна согласия с ФЗ при создании продукта в нативном редакторе: авторизованный пользователь, Не все поля заполнены, user_requirements_done: false. Локальный таймлайн - напечатать"
"broken","Thu Jul 23 08:03:04 MSK 2026","Thu Jul 23 08:03:04 MSK 2026","257","","testsIOS.PhotoBooksTests","","testsIOS.PhotoBooksTests","mainPagePhotoBookSorting","mainPagePhotoBookSorting()","Проверка создания фотокниги с сортировкой - iOS"
"broken","Thu Jul 23 08:03:24 MSK 2026","Thu Jul 23 08:03:24 MSK 2026","328","","testsIOS.CatalogCLassTest","","testsIOS.CatalogCLassTest","mainPageCheckingOrdersRegistered","mainPageCheckingOrdersRegistered()","Проверка раздела история заказов - iOS"
"failed","Thu Jul 23 07:46:45 MSK 2026","Thu Jul 23 07:47:20 MSK 2026","35203","","testsIOS.AlbumsPageTests","","testsIOS.AlbumsPageTests","selectedAllPhotosInAlbum","selectedAllPhotosInAlbum()","Выбор всех фотографий в альбоме"
"broken","Thu Jul 23 08:03:39 MSK 2026","Thu Jul 23 08:03:39 MSK 2026","229","","testsIOS.InteriorTests","","testsIOS.InteriorTests","mainPagePrintOnWoodOrientationFiltering","mainPagePrintOnWoodOrientationFiltering()","Проверка создания печати на дереве с фильтрацией по ориентации - iOS"
"broken","Thu Jul 23 08:03:23 MSK 2026","Thu Jul 23 08:03:24 MSK 2026","240","","testsIOS.CatalogCLassTest","","testsIOS.CatalogCLassTest","mainPageCheckingFilters","mainPageCheckingFilters()","Проверка функционала фильтра - iOS"
"broken","Thu Jul 23 08:03:16 MSK 2026","Thu Jul 23 08:03:16 MSK 2026","283","","testsIOS.CalendarsTests","","testsIOS.CalendarsTests","mainPageNewYearThemeCalendar","mainPageNewYearThemeCalendar()","Проверка создания календаря с новогодней тематикой - iOS"
"broken","Thu Jul 23 08:03:18 MSK 2026","Thu Jul 23 08:03:19 MSK 2026","248","","testsIOS.PresentsTests","","testsIOS.PresentsTests","mainPagePresentsThemeFiltering","mainPagePresentsThemeFiltering()","Проверка фильтрации подарков по темам - iOS"
"passed","Thu Jul 23 07:59:18 MSK 2026","Thu Jul 23 07:59:51 MSK 2026","32465","","testsIOS.OnboardingTests","","testsIOS.OnboardingTests","OnboardingElementsVisibilityIOS","OnboardingElementsVisibilityIOS()","Проверка видимости элементов онбординга - iOS"
"broken","Thu Jul 23 08:03:12 MSK 2026","Thu Jul 23 08:03:12 MSK 2026","264","","testsIOS.CalendarsTests","","testsIOS.CalendarsTests","mainPagePosterCalendars","mainPagePosterCalendars()","Проверка создания календари из раздела товары - iOS"
"broken","Thu Jul 23 08:03:35 MSK 2026","Thu Jul 23 08:03:35 MSK 2026","237","","testsIOS.InteriorTests","","testsIOS.InteriorTests","mainPageCreatingPosters","mainPageCreatingPosters()","Проверка создания интерьера из раздела товары - iOS"
"failed","Thu Jul 23 07:40:57 MSK 2026","Thu Jul 23 07:41:32 MSK 2026","35103","","testsIOS.AlbumsPageTests","","testsIOS.AlbumsPageTests","closeAccess","closeAccess()","Закрыть доступ к альбому"
"broken","Thu Jul 23 08:02:56 MSK 2026","Thu Jul 23 08:02:57 MSK 2026","247","","testsIOS.NewEditorFZ","","testsIOS.NewEditorFZ","verifyEditorForUnauthorizedUser","verifyEditorForUnauthorizedUser()","Не авторизованный юзер при входе в редактор"
"broken","Thu Jul 23 08:03:07 MSK 2026","Thu Jul 23 08:03:08 MSK 2026","228","","testsIOS.CheckoutTests","","testsIOS.CheckoutTests","checkoutCourierDelivery","checkoutCourierDelivery()","Проверка оформления заказа с курьерской доставкой - iOS"
"broken","Thu Jul 23 08:03:27 MSK 2026","Thu Jul 23 08:03:27 MSK 2026","236","","testsIOS.CatalogCLassTest","","testsIOS.CatalogCLassTest","mainPageCheckingProducts","mainPageCheckingProducts()","Проверка раздела товары - iOS"
"broken","Thu Jul 23 08:03:18 MSK 2026","Thu Jul 23 08:03:18 MSK 2026","235","","testsIOS.PresentsTests","","testsIOS.PresentsTests","mainPageStickersShapeFiltering","mainPageStickersShapeFiltering()","Проверка создания наклеек с фильтрацией по форме - iOS"
"broken","Thu Jul 23 08:02:55 MSK 2026","Thu Jul 23 08:02:55 MSK 2026","237","","testsIOS.NewEditorFZ","","testsIOS.NewEditorFZ","checkingConsentModalInNativeEditorOnlyUsingEmail","checkingConsentModalInNativeEditorOnlyUsingEmail()","Проверка модального окна согласия с ФЗ при создании продукта в нативном редакторе"
"broken","Thu Jul 23 08:03:11 MSK 2026","Thu Jul 23 08:03:11 MSK 2026","234","","testsIOS.CalendarsTests","","testsIOS.CalendarsTests","mainPageWallCalendarsA4","mainPageWallCalendarsA4()","Проверка создания календари из раздела товары - iOS"
"broken","Thu Jul 23 08:02:37 MSK 2026","Thu Jul 23 08:02:38 MSK 2026","233","","testsIOS.CardsTests","","testsIOS.CardsTests","mainPageCreatingFoldedCards","mainPageCreatingFoldedCards()","Проверка создания карточек из раздела товары - iOS"
"broken","Thu Jul 23 08:03:01 MSK 2026","Thu Jul 23 08:03:01 MSK 2026","245","","testsIOS.PhotoBooksTests","","testsIOS.PhotoBooksTests","mainPageCreatingPhotoBooksForDiplomas","mainPageCreatingPhotoBooksForDiplomas()","Проверка создания фотокниги из раздела товары - iOS"
"broken","Thu Jul 23 08:03:39 MSK 2026","Thu Jul 23 08:03:39 MSK 2026","236","","testsIOS.InteriorTests","","testsIOS.InteriorTests","mainPageCreatingPrintOnWoodVertical","mainPageCreatingPrintOnWoodVertical()","Проверка создания интерьера из раздела товары - iOS"
"broken","Thu Jul 23 08:03:05 MSK 2026","Thu Jul 23 08:03:05 MSK 2026","246","","testsIOS.PhotoBooksTests","","testsIOS.PhotoBooksTests","mainPagePhotoBookComparison","mainPagePhotoBookComparison()","Проверка создания фотокниги с сравнением - iOS"
"broken","Thu Jul 23 08:03:31 MSK 2026","Thu Jul 23 08:03:31 MSK 2026","235","","testsIOS.AuthorizationTests","","testsIOS.AuthorizationTests","testXssAttempt","testXssAttempt()",""
"broken","Thu Jul 23 08:03:09 MSK 2026","Thu Jul 23 08:03:09 MSK 2026","232","","testsIOS.CheckoutTests","","testsIOS.CheckoutTests","checkoutCashOnDelivery","checkoutCashOnDelivery()","Проверка оформления заказа с наличной оплатой при получении - iOS"
"broken","Thu Jul 23 08:02:55 MSK 2026","Thu Jul 23 08:02:55 MSK 2026","229","","testsIOS.NewEditorFZ","","testsIOS.NewEditorFZ","checkConsentModalInNativeEditorProjectAllFieldsAreCompleted","checkConsentModalInNativeEditorProjectAllFieldsAreCompleted()","Проверка модального окна согласия с ФЗ при создании продукта в нативном редакторе: авторизованный пользователь, все поля заполнены, user_requirements_done=false.Проекты_редактор"
"broken","Thu Jul 23 07:51:42 MSK 2026","Thu Jul 23 07:51:43 MSK 2026","245","","testsIOS.PrintingPhotoTests","","testsIOS.PrintingPhotoTests","mainPagePhotoComparisonFunctionality","mainPagePhotoComparisonFunctionality()","Проверка печати фотографий с сравнением - iOS"
"broken","Thu Jul 23 08:03:12 MSK 2026","Thu Jul 23 08:03:12 MSK 2026","234","","testsIOS.CalendarsTests","","testsIOS.CalendarsTests","mainPageBlockCalendars","mainPageBlockCalendars()","Проверка создания календари из раздела товары - iOS"
