"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Mon Jul 27 07:52:04 MSK 2026","Mon Jul 27 07:53:08 MSK 2026","64628","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","addPhotoFromGalleryWithLimitedAccessAndroid","addPhotoFromGalleryWithLimitedAccessAndroid()","Добавление фото в альбом из Галереи с ограниченным доступом к фото Android"
"passed","Mon Jul 27 08:01:22 MSK 2026","Mon Jul 27 08:02:12 MSK 2026","49661","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","selectedAllPhotosInAlbum","selectedAllPhotosInAlbum()","Создаём альбом, добавляем фото из «Все фото и Альбомы», выбираем все и очищаем данные (cleanup)."
"passed","Mon Jul 27 07:38:31 MSK 2026","Mon Jul 27 07:38:56 MSK 2026","24863","","testsAndroid.PrintingPhotoTestsAndroid","","testsAndroid.PrintingPhotoTestsAndroid","mainPagePhotoStyleFiltering","mainPagePhotoStyleFiltering()","Проверка фильтрации фотографий по стилю - Android"
"passed","Mon Jul 27 07:37:40 MSK 2026","Mon Jul 27 07:38:06 MSK 2026","25371","","testsAndroid.PrintingPhotoTestsAndroid","","testsAndroid.PrintingPhotoTestsAndroid","mainPagePhotoWithCropping","mainPagePhotoWithCropping()","Проверка создания фотографий с кадрированием - Android"
"passed","Mon Jul 27 07:46:52 MSK 2026","Mon Jul 27 07:47:43 MSK 2026","50586","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","movingPhotoIntoAlbums","movingPhotoIntoAlbums()","Перемещение фотографии из альбома"
"failed","Mon Jul 27 07:59:26 MSK 2026","Mon Jul 27 08:00:36 MSK 2026","69572","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","printingPhotosFromAlbums","printingPhotosFromAlbums()","Напечатать фото на экране /Просмотр фотографии/ в альбоме"
"passed","Mon Jul 27 07:37:16 MSK 2026","Mon Jul 27 07:37:40 MSK 2026","24791","","testsAndroid.PrintingPhotoTestsAndroid","","testsAndroid.PrintingPhotoTestsAndroid","mainPagePhotoWithQuantitySelection","mainPagePhotoWithQuantitySelection()","Проверка создания фотографий с выбором количества - Android"
"failed","Mon Jul 27 08:02:12 MSK 2026","Mon Jul 27 08:03:22 MSK 2026","70161","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","deleteAnyPhotosFromAlbum","deleteAnyPhotosFromAlbum()","Создаём альбом, добавляем фото, удаляем выбранные."
"passed","Mon Jul 27 08:05:47 MSK 2026","Mon Jul 27 08:06:51 MSK 2026","64642","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","movePhotosFromAlbums","movePhotosFromAlbums()","Перенести фото на экране /Просмотр фотографии/ в альбоме"
"passed","Mon Jul 27 08:12:10 MSK 2026","Mon Jul 27 08:12:25 MSK 2026","14800","","testsAndroid.AuthorizationTestsAndroid","","testsAndroid.AuthorizationTestsAndroid","testVeryShortPassword","testVeryShortPassword()","Вход с очень коротким паролем - Android"
"passed","Mon Jul 27 08:12:53 MSK 2026","Mon Jul 27 08:13:08 MSK 2026","15619","","testsAndroid.AuthorizationTestsAndroid","","testsAndroid.AuthorizationTestsAndroid","testNumericOnlyPassword","testNumericOnlyPassword()","Вход с паролем только из цифр - Android"
"passed","Mon Jul 27 07:41:50 MSK 2026","Mon Jul 27 07:42:15 MSK 2026","24526","","testsAndroid.PrintingPhotoTestsAndroid","","testsAndroid.PrintingPhotoTestsAndroid","mainPagePhotoWithDateSelection","mainPagePhotoWithDateSelection()","Проверка создания фотографий с выбором дат - Android"
"failed","Mon Jul 27 07:35:28 MSK 2026","Mon Jul 27 07:36:10 MSK 2026","41853","","testsAndroid.PrintingPhotoTestsAndroid","","testsAndroid.PrintingPhotoTestsAndroid","mainPagePhotoPolaroid10x10","mainPagePhotoPolaroid10x10()","Проверка печать фото из раздела товары - Android"
"passed","Mon Jul 27 07:34:16 MSK 2026","Mon Jul 27 07:34:51 MSK 2026","34965","","testsAndroid.PrintingPhotoTestsAndroid","","testsAndroid.PrintingPhotoTestsAndroid","mainPagePhotoWithSignature","mainPagePhotoWithSignature()","Проверка создания фотографий с подписью - Android"
"passed","Mon Jul 27 08:12:25 MSK 2026","Mon Jul 27 08:12:39 MSK 2026","13983","","testsAndroid.AuthorizationTestsAndroid","","testsAndroid.AuthorizationTestsAndroid","testInvalidPasswordLogin","testInvalidPasswordLogin()","Вход с неверным паролем - Android"
"failed","Mon Jul 27 08:08:01 MSK 2026","Mon Jul 27 08:09:14 MSK 2026","73136","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","addPhotoFromPhotoStreamDeniedAccessAndroid","addPhotoFromPhotoStreamDeniedAccessAndroid()","Добавление фото из «Все фото и Альбомы» при запрещённом доступе к фото Android"
"passed","Mon Jul 27 07:47:43 MSK 2026","Mon Jul 27 07:49:08 MSK 2026","85416","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","photoRotationClockwise","photoRotationClockwise()","Поворот фотографий по часовой стрелке"
"passed","Mon Jul 27 07:40:54 MSK 2026","Mon Jul 27 07:41:26 MSK 2026","31959","","testsAndroid.PrintingPhotoTestsAndroid","","testsAndroid.PrintingPhotoTestsAndroid","mainPagePrintingPhoto","mainPagePrintingPhoto()","Проверка печать фото из раздела товары - Android"
"failed","Mon Jul 27 07:33:17 MSK 2026","Mon Jul 27 07:34:07 MSK 2026","49908","","testsAndroid.CartTestsAndroid","","testsAndroid.CartTestsAndroid","mainPageCreatingPhotoBooksForMiniBooks","mainPageCreatingPhotoBooksForMiniBooks()","Проверка добавления Фотокниг в корзину - Android"
"failed","Mon Jul 27 07:53:08 MSK 2026","Mon Jul 27 07:53:44 MSK 2026","35804","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","closeAccess","closeAccess()","Закрыть доступ к альбому"
"passed","Mon Jul 27 08:10:14 MSK 2026","Mon Jul 27 08:10:55 MSK 2026","40349","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","verifyPhotoPNGUploadThroughAlbumAdd","verifyPhotoPNGUploadThroughAlbumAdd()","Проверка загрузки PNG через  добавление фото в альбоме"
"passed","Mon Jul 27 08:09:14 MSK 2026","Mon Jul 27 08:10:14 MSK 2026","60525","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","addingPhotosFromAllPhotosAndAlbumsInAlbum","addingPhotosFromAllPhotosAndAlbumsInAlbum()","Добавление фото в альбом из «Все фото и Альбомы» с разрешенным доступом."
"passed","Mon Jul 27 07:54:58 MSK 2026","Mon Jul 27 07:55:34 MSK 2026","35887","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","checkEmptyAlbum","checkEmptyAlbum()","Просмотр пустого альбома"
"passed","Mon Jul 27 07:38:06 MSK 2026","Mon Jul 27 07:38:31 MSK 2026","25305","","testsAndroid.PrintingPhotoTestsAndroid","","testsAndroid.PrintingPhotoTestsAndroid","mainPagePhotoWithPaperSelection","mainPagePhotoWithPaperSelection()","Проверка создания фотографий с выбором бумаги - Android"
"broken","Mon Jul 27 07:57:24 MSK 2026","Mon Jul 27 07:58:27 MSK 2026","62645","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","addPhotoFromAllPhotosAndAlbumsWithLimitedAccessAndroid","addPhotoFromAllPhotosAndAlbumsWithLimitedAccessAndroid()","Добавление фото в альбом из «Все фото и Альбомы»  с ограниченным доступом к фото.Android"
"passed","Mon Jul 27 07:40:22 MSK 2026","Mon Jul 27 07:40:54 MSK 2026","31737","","testsAndroid.PrintingPhotoTestsAndroid","","testsAndroid.PrintingPhotoTestsAndroid","mainPagePremiumPhoto","mainPagePremiumPhoto()","Проверка печать фото из раздела товары - Android"
"passed","Mon Jul 27 08:10:55 MSK 2026","Mon Jul 27 08:11:28 MSK 2026","33254","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","printingAllAlbum","printingAllAlbum()","Печать всего альбома"
"passed","Mon Jul 27 07:45:36 MSK 2026","Mon Jul 27 07:46:16 MSK 2026","39961","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","verifyPhotoHEICUploadThroughAlbumAdd","verifyPhotoHEICUploadThroughAlbumAdd()","Проверка загрузки HEIC через  добавление фото в альбоме"
"passed","Mon Jul 27 08:03:57 MSK 2026","Mon Jul 27 08:05:18 MSK 2026","81150","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","photoRotationCounterclockwise","photoRotationCounterclockwise()","Поворот фотографий против часовой стрелки"
"passed","Mon Jul 27 08:11:28 MSK 2026","Mon Jul 27 08:11:43 MSK 2026","14754","","testsAndroid.AuthorizationTestsAndroid","","testsAndroid.AuthorizationTestsAndroid","testValidEmailLogin","testValidEmailLogin()","Вход с действительным email - Android"
"passed","Mon Jul 27 07:41:26 MSK 2026","Mon Jul 27 07:41:50 MSK 2026","24359","","testsAndroid.PrintingPhotoTestsAndroid","","testsAndroid.PrintingPhotoTestsAndroid","mainPageStandardPhotoCreation","mainPageStandardPhotoCreation()","Проверка создания стандартных фотографий - Android"
"passed","Mon Jul 27 07:44:44 MSK 2026","Mon Jul 27 07:45:36 MSK 2026","52488","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","viewPhotosFromAlbum","viewPhotosFromAlbum()","Просмотр фотографий из альбома с несколькими фото"
"passed","Mon Jul 27 07:34:51 MSK 2026","Mon Jul 27 07:35:28 MSK 2026","36709","","testsAndroid.PrintingPhotoTestsAndroid","","testsAndroid.PrintingPhotoTestsAndroid","mainPagePhotosWithSignature","mainPagePhotosWithSignature()","Проверка печать фото из раздела товары - Android"
"passed","Mon Jul 27 08:11:43 MSK 2026","Mon Jul 27 08:11:57 MSK 2026","14407","","testsAndroid.AuthorizationTestsAndroid","","testsAndroid.AuthorizationTestsAndroid","testVeryLongEmail","testVeryLongEmail()","Вход с очень длинным email - Android"
