"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Tue Jun 02 17:22:34 MSK 2026","Tue Jun 02 17:23:06 MSK 2026","32720","","testsIOS.AlbumsPageTests","","testsIOS.AlbumsPageTests","creatingAlbum","creatingAlbum()","Проверяем успешное создание нового альбома и его отображение."
"broken","Tue Jun 02 17:14:23 MSK 2026","Tue Jun 02 17:14:55 MSK 2026","32308","","testsIOS.AlbumsPageTests","","testsIOS.AlbumsPageTests","verifyPhotoHEICUploadThroughAlbumAdd","verifyPhotoHEICUploadThroughAlbumAdd()","Проверка загрузки HEIC через  добавление фото в альбоме"
"failed","Tue Jun 02 17:30:27 MSK 2026","Tue Jun 02 17:30:55 MSK 2026","27989","","testsIOS.PresentsTests","","testsIOS.PresentsTests","mainPageMugsStyleFiltering","mainPageMugsStyleFiltering()","Проверка создания кружек с фильтрацией по стилю - iOS"
"failed","Tue Jun 02 17:28:08 MSK 2026","Tue Jun 02 17:28:44 MSK 2026","36461","","testsIOS.PresentsTests","","testsIOS.PresentsTests","mainPageCreatingPresents","mainPageCreatingPresents()","Проверка создания подарков из раздела товары - iOS"
"broken","Tue Jun 02 17:23:06 MSK 2026","Tue Jun 02 17:23:45 MSK 2026","38347","","testsIOS.AlbumsPageTests","","testsIOS.AlbumsPageTests","selectedAllPhotosInAlbum","selectedAllPhotosInAlbum()","Выбор всех фотографий в альбоме"
"passed","Tue Jun 02 17:05:02 MSK 2026","Tue Jun 02 17:05:26 MSK 2026","23931","","testsIOS.CatalogCLassTest","","testsIOS.CatalogCLassTest","mainPageRegistered","mainPageRegistered()","Проверка иконок при авторизованном режиме - iOS"
"broken","Tue Jun 02 17:11:24 MSK 2026","Tue Jun 02 17:12:10 MSK 2026","46055","","testsIOS.AlbumsPageTests","","testsIOS.AlbumsPageTests","verifyRetryAfterPartialPhotoUpload","verifyRetryAfterPartialPhotoUpload()","Проверка частичной загрузки фото с Повторить"
"failed","Tue Jun 02 17:09:54 MSK 2026","Tue Jun 02 17:10:31 MSK 2026","37103","","testsIOS.CatalogCLassTest","","testsIOS.CatalogCLassTest","mainPageRepeatOrder","mainPageRepeatOrder()","Проверка раздела история заказов - iOS"
"broken","Tue Jun 02 17:13:17 MSK 2026","Tue Jun 02 17:13:50 MSK 2026","32678","","testsIOS.AlbumsPageTests","","testsIOS.AlbumsPageTests","deletingAlbum","deletingAlbum()","Создаём альбом и удаляем его из списка."
"passed","Tue Jun 02 16:57:03 MSK 2026","Tue Jun 02 16:59:14 MSK 2026","130353","","testsIOS.CatalogCLassTest","","testsIOS.CatalogCLassTest","mainPageCheckingProducts","mainPageCheckingProducts()","Проверка раздела товары - iOS"
"broken","Tue Jun 02 17:10:31 MSK 2026","Tue Jun 02 17:11:24 MSK 2026","52289","","testsIOS.AlbumsPageTests","","testsIOS.AlbumsPageTests","deletingAnyPhotosFromAlbum","deletingAnyPhotosFromAlbum()","Создаём альбом, добавляем фото, удаляем выбранные"
"failed","Tue Jun 02 16:55:53 MSK 2026","Tue Jun 02 16:57:03 MSK 2026","69995","","testsIOS.CatalogCLassTest","","testsIOS.CatalogCLassTest","mainPageSearchWithIncorrectInputType","mainPageSearchWithIncorrectInputType()","Проверка поисковой системы при авторизованном режиме - iOS"
"broken","Tue Jun 02 17:24:20 MSK 2026","Tue Jun 02 17:24:51 MSK 2026","30657","","testsIOS.AlbumsPageTests","","testsIOS.AlbumsPageTests","photoRotationCounterclockwise","photoRotationCounterclockwise()","Поворот фотографий против часовой стрелки"
"broken","Tue Jun 02 17:19:17 MSK 2026","Tue Jun 02 17:19:50 MSK 2026","32430","","testsIOS.AlbumsPageTests","","testsIOS.AlbumsPageTests","checkEmptyAlbum","checkEmptyAlbum()","Просмотр пустого альбома"
"failed","Tue Jun 02 17:26:10 MSK 2026","Tue Jun 02 17:26:53 MSK 2026","42133","","testsIOS.PresentsTests","","testsIOS.PresentsTests","mainPagePresentsGalleryUpload","mainPagePresentsGalleryUpload()","Проверка создания подарков с загрузкой из галереи - iOS"
"broken","Tue Jun 02 17:20:23 MSK 2026","Tue Jun 02 17:20:55 MSK 2026","32653","","testsIOS.AlbumsPageTests","","testsIOS.AlbumsPageTests","renameAnAlbum","renameAnAlbum()","Переименование альбома"
"broken","Tue Jun 02 17:18:11 MSK 2026","Tue Jun 02 17:18:44 MSK 2026","33226","","testsIOS.AlbumsPageTests","","testsIOS.AlbumsPageTests","addingPhotosInAlbum","addingPhotosInAlbum()","Добавление фото в альбом. ios с полным доступом"
"broken","Tue Jun 02 17:17:05 MSK 2026","Tue Jun 02 17:17:38 MSK 2026","32990","","testsIOS.AlbumsPageTests","","testsIOS.AlbumsPageTests","verifyPhotosSortedByNameInAlbum","verifyPhotosSortedByNameInAlbum()","Сортировка фото в альбоме по имени"
"broken","Tue Jun 02 17:18:44 MSK 2026","Tue Jun 02 17:19:17 MSK 2026","33089","","testsIOS.AlbumsPageTests","","testsIOS.AlbumsPageTests","verifyPartialPhotoUploadCancellation","verifyPartialPhotoUploadCancellation()","Проверка частичной загрузки фото с отменой"
"passed","Tue Jun 02 17:00:01 MSK 2026","Tue Jun 02 17:00:48 MSK 2026","47567","","testsIOS.CatalogCLassTest","","testsIOS.CatalogCLassTest","mainPageCheckingNotificationsRegistered","mainPageCheckingNotificationsRegistered()","Проверка раздела уведомления - iOS"
"passed","Tue Jun 02 16:55:08 MSK 2026","Tue Jun 02 16:55:53 MSK 2026","45540","","testsIOS.CatalogCLassTest","","testsIOS.CatalogCLassTest","mainPageCheckingNotificationsNotRegistered","mainPageCheckingNotificationsNotRegistered()","Проверка раздела уведомления - iOS"
"failed","Tue Jun 02 17:29:20 MSK 2026","Tue Jun 02 17:29:55 MSK 2026","35837","","testsIOS.PresentsTests","","testsIOS.PresentsTests","mainPageCreatingGiftPostCards","mainPageCreatingGiftPostCards()","Проверка создания подарков из раздела товары - iOS"
"failed","Tue Jun 02 16:52:36 MSK 2026","Tue Jun 02 16:53:57 MSK 2026","80774","","testsIOS.CatalogCLassTest","","testsIOS.CatalogCLassTest","mainPageSearchWithTooLongWord","mainPageSearchWithTooLongWord()","Проверка поисковой системы при авторизованном режиме - iOS"
"broken","Tue Jun 02 17:23:45 MSK 2026","Tue Jun 02 17:24:20 MSK 2026","35734","","testsIOS.AlbumsPageTests","","testsIOS.AlbumsPageTests","viewSharedAlbum","viewSharedAlbum()","Просмотр расшаренного альбома"
"broken","Tue Jun 02 17:17:38 MSK 2026","Tue Jun 02 17:18:11 MSK 2026","33031","","testsIOS.AlbumsPageTests","","testsIOS.AlbumsPageTests","closeAccess","closeAccess()","Закрыть доступ к альбому"
