"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Tue Jun 02 17:28:33 MSK 2026","Tue Jun 02 17:28:35 MSK 2026","2696","","testsAndroid.NewEditorFZAndroid","","testsAndroid.NewEditorFZAndroid","checkConsentModalInNativeEditorForTimeLineAndAlbums","checkConsentModalInNativeEditorForTimeLineAndAlbums()","Проверка модального окна согласия с ФЗ при создании продукта в нативном редакторе: авторизованный пользователь, Не все поля заполнены, user_requirements_done: false. Проверка, что доступен сетевой таймлайн и альбомы нетпринта"
"failed","Tue Jun 02 17:15:58 MSK 2026","Tue Jun 02 17:16:19 MSK 2026","20332","","testsAndroid.CatalogClassTestsAndroid","","testsAndroid.CatalogClassTestsAndroid","mainPageChecking","mainPageChecking()","Проверка страницы каталог- Android"
"broken","Tue Jun 02 17:27:13 MSK 2026","Tue Jun 02 17:27:24 MSK 2026","10516","","testsAndroid.PhotoBooksTestsAndroid","","testsAndroid.PhotoBooksTestsAndroid","mainPageCreatingPhotoBooksOnPremiumCovers","mainPageCreatingPhotoBooksOnPremiumCovers()","Проверка создания фотокниги из раздела товары - Android"
"failed","Tue Jun 02 17:22:33 MSK 2026","Tue Jun 02 17:22:52 MSK 2026","19713","","testsAndroid.CalendarsTestsAndroid","","testsAndroid.CalendarsTestsAndroid","mainPageDeskTentCalendars","mainPageDeskTentCalendars()","Проверка создания календари из раздела товары - Android"
"failed","Tue Jun 02 17:25:15 MSK 2026","Tue Jun 02 17:25:36 MSK 2026","20427","","testsAndroid.PhotoBooksTestsAndroid","","testsAndroid.PhotoBooksTestsAndroid","mainPageCreatingPhotoBooksWithAHard3DCover","mainPageCreatingPhotoBooksWithAHard3DCover()","Проверка создания фотокниги из раздела товары - Android"
"failed","Tue Jun 02 17:15:19 MSK 2026","Tue Jun 02 17:15:38 MSK 2026","19900","","testsAndroid.CatalogClassTestsAndroid","","testsAndroid.CatalogClassTestsAndroid","mainPageSearchRegistered","mainPageSearchRegistered()","Проверка поисковой системы при авторизованном режиме - Android"
"failed","Tue Jun 02 17:03:45 MSK 2026","Tue Jun 02 17:04:05 MSK 2026","20316","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","addPhotoFromGalleryWithDeniedAccessAndroid","addPhotoFromGalleryWithDeniedAccessAndroid()","Добавление фото из Галереи при запрещённом доступе к фото Android"
"broken","Tue Jun 02 17:27:03 MSK 2026","Tue Jun 02 17:27:13 MSK 2026","9965","","testsAndroid.PhotoBooksTestsAndroid","","testsAndroid.PhotoBooksTestsAndroid","mainPagePhotoBookComparison","mainPagePhotoBookComparison()","Проверка создания фотокниги с сравнением - Android"
"broken","Tue Jun 02 16:57:13 MSK 2026","Tue Jun 02 16:57:24 MSK 2026","11713","","testsAndroid.PrintingPhotoTestsAndroid","","testsAndroid.PrintingPhotoTestsAndroid","mainPagePhotoWithDateSelection","mainPagePhotoWithDateSelection()","Проверка создания фотографий с выбором дат - Android"
"failed","Tue Jun 02 17:09:35 MSK 2026","Tue Jun 02 17:09:59 MSK 2026","23645","","testsAndroid.AuthorizationTestsAndroid","","testsAndroid.AuthorizationTestsAndroid","testVeryShortPassword","testVeryShortPassword()","Вход с очень коротким паролем - Android"
"broken","Tue Jun 02 17:27:55 MSK 2026","Tue Jun 02 17:28:03 MSK 2026","7505","","testsAndroid.NewEditorFZAndroid","","testsAndroid.NewEditorFZAndroid","verifyEditorForPhotosUnauthorizedUser","verifyEditorForPhotosUnauthorizedUser()","Не авторизованный юзер при входе в редактор ФОТО"
"failed","Tue Jun 02 17:23:54 MSK 2026","Tue Jun 02 17:24:14 MSK 2026","20024","","testsAndroid.PhotoBooksTestsAndroid","","testsAndroid.PhotoBooksTestsAndroid","mainPageCreatingPhotoBooksWithHardPages","mainPageCreatingPhotoBooksWithHardPages()","Проверка создания фотокниги из раздела товары - Android"
"broken","Tue Jun 02 17:28:35 MSK 2026","Tue Jun 02 17:28:47 MSK 2026","11109","","testsAndroid.PhotoBooksTestsAndroid","","testsAndroid.PhotoBooksTestsAndroid","mainPageCreatingPhotoBooksWithAHard3DCoverGlossEffect","mainPageCreatingPhotoBooksWithAHard3DCoverGlossEffect()","Проверка создания фотокниги из раздела товары - Android"
"failed","Tue Jun 02 16:56:07 MSK 2026","Tue Jun 02 16:56:26 MSK 2026","18833","","testsAndroid.PrintingPhotoTestsAndroid","","testsAndroid.PrintingPhotoTestsAndroid","mainPagePremiumPhotoCreation","mainPagePremiumPhotoCreation()","Проверка создания премиум фотографий - Android"
"failed","Tue Jun 02 17:19:31 MSK 2026","Tue Jun 02 17:19:51 MSK 2026","20075","","testsAndroid.CalendarsTestsAndroid","","testsAndroid.CalendarsTestsAndroid","mainPageWallCalendarsA4","mainPageWallCalendarsA4()","Проверка создания календари из раздела товары - Android"
"broken","Tue Jun 02 17:30:58 MSK 2026","Tue Jun 02 17:31:10 MSK 2026","11448","","testsAndroid.CatalogClassTestsAndroid","","testsAndroid.CatalogClassTestsAndroid","mainPageSearchIncorrectWord","mainPageSearchIncorrectWord()","Проверка поисковой системы при авторизованном режиме - Android"
"failed","Tue Jun 02 17:16:48 MSK 2026","Tue Jun 02 17:17:09 MSK 2026","20556","","testsAndroid.CalendarsTestsAndroid","","testsAndroid.CalendarsTestsAndroid","mainPageCalendars","mainPageCalendars()","Проверка создания календари из раздела товары - Android"
"failed","Tue Jun 02 17:20:12 MSK 2026","Tue Jun 02 17:20:32 MSK 2026","20141","","testsAndroid.CalendarsTestsAndroid","","testsAndroid.CalendarsTestsAndroid","mainPageRomanticThemeCalendar","mainPageRomanticThemeCalendar()","Проверка создания романтического календаря - Android"
"failed","Tue Jun 02 17:24:43 MSK 2026","Tue Jun 02 17:25:04 MSK 2026","20391","","testsAndroid.InteriorTestsAndroid","","testsAndroid.InteriorTestsAndroid","mainPageCreatingPosters","mainPageCreatingPosters()","Проверка создания интерьера из раздела товары - Android"
"failed","Tue Jun 02 17:20:32 MSK 2026","Tue Jun 02 17:20:52 MSK 2026","19696","","testsAndroid.CalendarsTestsAndroid","","testsAndroid.CalendarsTestsAndroid","mainPageBusinessThemeCalendar","mainPageBusinessThemeCalendar()","Проверка создания бизнес календаря - Android"
"failed","Tue Jun 02 17:22:13 MSK 2026","Tue Jun 02 17:22:33 MSK 2026","19940","","testsAndroid.CalendarsTestsAndroid","","testsAndroid.CalendarsTestsAndroid","mainPageKidsThemeCalendar","mainPageKidsThemeCalendar()","Проверка создания детского тематического календаря - Android"
"failed","Tue Jun 02 17:24:55 MSK 2026","Tue Jun 02 17:25:15 MSK 2026","20504","","testsAndroid.PhotoBooksTestsAndroid","","testsAndroid.PhotoBooksTestsAndroid","mainPageCreatingPhotoBooksForSpiralBoundAlbums","mainPageCreatingPhotoBooksForSpiralBoundAlbums()","Проверка создания фотокниги из раздела товары - Android"
"failed","Tue Jun 02 17:10:19 MSK 2026","Tue Jun 02 17:10:39 MSK 2026","20038","","testsAndroid.AuthorizationTestsAndroid","","testsAndroid.AuthorizationTestsAndroid","testInvalidPasswordReset","testInvalidPasswordReset()","Сброс пароля с недействительным email - Android"
"failed","Tue Jun 02 17:08:46 MSK 2026","Tue Jun 02 17:09:04 MSK 2026","18396","","testsAndroid.AuthorizationTestsAndroid","","testsAndroid.AuthorizationTestsAndroid","testValidEmailLogin","testValidEmailLogin()","Вход с действительным email - Android"
"failed","Tue Jun 02 17:06:05 MSK 2026","Tue Jun 02 17:06:25 MSK 2026","20305","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","photoRotationCounterclockwise","photoRotationCounterclockwise()","Поворот фотографий против часовой стрелки"
"broken","Tue Jun 02 17:28:36 MSK 2026","Tue Jun 02 17:28:47 MSK 2026","10720","","testsAndroid.CardsTestsAndroid","","testsAndroid.CardsTestsAndroid","mainPageCreatingGiftCards","mainPageCreatingGiftCards()","Проверка создания карточек из раздела товары - Android"
"failed","Tue Jun 02 17:07:05 MSK 2026","Tue Jun 02 17:07:25 MSK 2026","20492","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","deletePhotosFromAlbums","deletePhotosFromAlbums()","Удаление фото из на экране /Просмотр фотографии/ в альбоме"
"failed","Tue Jun 02 17:14:19 MSK 2026","Tue Jun 02 17:14:38 MSK 2026","19853","","testsAndroid.CatalogClassTestsAndroid","","testsAndroid.CatalogClassTestsAndroid","mainPageCheckingFilters","mainPageCheckingFilters()","Проверка функционала фильтра - Android"
"failed","Tue Jun 02 17:01:45 MSK 2026","Tue Jun 02 17:02:05 MSK 2026","19611","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","closeAccess","closeAccess()","Закрыть доступ к альбому"
"failed","Tue Jun 02 17:02:44 MSK 2026","Tue Jun 02 17:03:04 MSK 2026","19659","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","deselectPhotosInAlbums","deselectPhotosInAlbums()","Отмена выбора фотографий в альбоме"
"broken","Tue Jun 02 17:27:21 MSK 2026","Tue Jun 02 17:27:24 MSK 2026","2831","","testsAndroid.NewEditorFZAndroid","","testsAndroid.NewEditorFZAndroid","verifyEditorStepByStepWithAPI","verifyEditorStepByStepWithAPI()","Авторизация в редакторе с последующим заполнением полей"
"broken","Tue Jun 02 17:28:08 MSK 2026","Tue Jun 02 17:28:16 MSK 2026","7545","","testsAndroid.NewEditorFZAndroid","","testsAndroid.NewEditorFZAndroid","checkConsentModalInNativeEditorNewAlbumAllFieldsAreCompleted","checkConsentModalInNativeEditorNewAlbumAllFieldsAreCompleted()","Проверка модального окна согласия с ФЗ при создании продукта в нативном редакторе: авторизованный пользователь, Все поля заполнены, user_requirements_done: false. Локальный таймлайн - загрузить в новый альбом"
"failed","Tue Jun 02 17:25:25 MSK 2026","Tue Jun 02 17:25:45 MSK 2026","20061","","testsAndroid.InteriorTestsAndroid","","testsAndroid.InteriorTestsAndroid","mainPageInteriorSearchFunctionality","mainPageInteriorSearchFunctionality()","Проверка создания интерьерных изделий с поиском - Android"
"failed","Tue Jun 02 17:16:19 MSK 2026","Tue Jun 02 17:16:39 MSK 2026","20709","","testsAndroid.CatalogClassTestsAndroid","","testsAndroid.CatalogClassTestsAndroid","mainPageRegistered","mainPageRegistered()","Проверка иконок при авторизованном режиме - Android"
"failed","Tue Jun 02 17:23:33 MSK 2026","Tue Jun 02 17:23:54 MSK 2026","20177","","testsAndroid.CalendarsTestsAndroid","","testsAndroid.CalendarsTestsAndroid","mainPageFlipCalendars","mainPageFlipCalendars()","Проверка создания календари из раздела товары - Android"
"broken","Tue Jun 02 17:26:46 MSK 2026","Tue Jun 02 17:26:53 MSK 2026","7343","","testsAndroid.PhotoBooksTestsAndroid","","testsAndroid.PhotoBooksTestsAndroid","mainPagePhotoBookPreview","mainPagePhotoBookPreview()","Проверка создания фотокниги с предпросмотром - Android"
"failed","Tue Jun 02 17:26:16 MSK 2026","Tue Jun 02 17:26:32 MSK 2026","15753","","testsAndroid.PhotoBooksTestsAndroid","","testsAndroid.PhotoBooksTestsAndroid","mainPageCreatingPhotoBooksWithAHardCover","mainPageCreatingPhotoBooksWithAHardCover()","Проверка создания фотокниги из раздела товары - Android"
"failed","Tue Jun 02 17:25:56 MSK 2026","Tue Jun 02 17:26:16 MSK 2026","20174","","testsAndroid.PhotoBooksTestsAndroid","","testsAndroid.PhotoBooksTestsAndroid","mainPagePhotoBookSearch","mainPagePhotoBookSearch()","Проверка создания фотокниги с поиском - Android"
"failed","Tue Jun 02 16:54:43 MSK 2026","Tue Jun 02 16:54:58 MSK 2026","15071","","testsAndroid.PrintingPhotoTestsAndroid","","testsAndroid.PrintingPhotoTestsAndroid","mainPagePhotoWithQuantitySelection","mainPagePhotoWithQuantitySelection()","Проверка создания фотографий с выбором количества - Android"
"broken","Tue Jun 02 17:28:03 MSK 2026","Tue Jun 02 17:28:06 MSK 2026","2869","","testsAndroid.NewEditorFZAndroid","","testsAndroid.NewEditorFZAndroid","checkConsentModalInNativeEditorPrintingPhoto","checkConsentModalInNativeEditorPrintingPhoto()","Проверка модального окна согласия с ФЗ при создании продукта в нативном редакторе: Авторизованный юзер, не все поля заполнены, user_requirements_done: false. Редактор_Фото"
"failed","Tue Jun 02 17:20:52 MSK 2026","Tue Jun 02 17:21:12 MSK 2026","19941","","testsAndroid.CalendarsTestsAndroid","","testsAndroid.CalendarsTestsAndroid","mainPageStandardCalendar","mainPageStandardCalendar()","Проверка создания стандартного календаря - Android"
"failed","Tue Jun 02 17:07:45 MSK 2026","Tue Jun 02 17:08:06 MSK 2026","20466","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","addingPhotosFromAllPhotosAndAlbumsInAlbum","addingPhotosFromAllPhotosAndAlbumsInAlbum()","Добавление фото в альбом из «Все фото и Альбомы» с разрешенным доступом."
"broken","Tue Jun 02 17:27:03 MSK 2026","Tue Jun 02 17:27:10 MSK 2026","7093","","testsAndroid.NewEditorFZAndroid","","testsAndroid.NewEditorFZAndroid","checkingConsentModalInNativeEditorUsingOnlyEmail","checkingConsentModalInNativeEditorUsingOnlyEmail()","Проверка модального окна согласия с ФЗ при создании продукта в нативном редакторе"
"failed","Tue Jun 02 16:58:05 MSK 2026","Tue Jun 02 16:58:25 MSK 2026","20283","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","printSomePhotosFromAlbum","printSomePhotosFromAlbum()","Печать нескольких выбранных фотографий из альбома"
"broken","Tue Jun 02 17:27:10 MSK 2026","Tue Jun 02 17:27:13 MSK 2026","2884","","testsAndroid.NewEditorFZAndroid","","testsAndroid.NewEditorFZAndroid","checkConsentModalInNativeEditorNetPrint","checkConsentModalInNativeEditorNetPrint()","Проверка модального окна согласия с ФЗ при создании продукта в нативном редакторе: авторизованный пользователь, Не все поля заполнены, user_requirements_done: false. Локальный таймлайн - загрузить в нетпринт"
"failed","Tue Jun 02 17:16:28 MSK 2026","Tue Jun 02 17:16:48 MSK 2026","20064","","testsAndroid.CalendarsTestsAndroid","","testsAndroid.CalendarsTestsAndroid","mainPageHolidayThemeCalendar","mainPageHolidayThemeCalendar()","Проверка создания праздничного календаря - Android"
"failed","Tue Jun 02 17:17:00 MSK 2026","Tue Jun 02 17:17:20 MSK 2026","20073","","testsAndroid.CatalogClassTestsAndroid","","testsAndroid.CatalogClassTestsAndroid","comprehensiveSearchFunctionalityTest","comprehensiveSearchFunctionalityTest()","Комплексная проверка функциональности поиска в каталоге - Android"
"broken","Tue Jun 02 17:30:20 MSK 2026","Tue Jun 02 17:30:35 MSK 2026","15162","","testsAndroid.PhotoBooksTestsAndroid","","testsAndroid.PhotoBooksTestsAndroid","mainPagePhotoBookFavorites","mainPagePhotoBookFavorites()","Проверка создания фотокниги с избранным - Android"
"failed","Tue Jun 02 16:58:25 MSK 2026","Tue Jun 02 16:58:45 MSK 2026","19912","","testsAndroid.AlbumsPageTestsAndroid","","testsAndroid.AlbumsPageTestsAndroid","deletingAlbum","deletingAlbum()","Создаём альбом и удаляем его из списка."
"broken","Tue Jun 02 17:26:26 MSK 2026","Tue Jun 02 17:26:29 MSK 2026","3002","","testsAndroid.NewEditorFZAndroid","","testsAndroid.NewEditorFZAndroid","checkConsentModalInNativeEditorOnlyUsingOnlyPhone","checkConsentModalInNativeEditorOnlyUsingOnlyPhone()","Проверка модального окна согласия с ФЗ при создании продукта в нативном редакторе"
"failed","Tue Jun 02 17:10:59 MSK 2026","Tue Jun 02 17:11:19 MSK 2026","20039","","testsAndroid.AuthorizationTestsAndroid","","testsAndroid.AuthorizationTestsAndroid","testXssAttempt","testXssAttempt()","Попытка входа с XSS-атакой - Android"
"broken","Tue Jun 02 17:26:29 MSK 2026","Tue Jun 02 17:26:32 MSK 2026","2875","","testsAndroid.NewEditorFZAndroid","","testsAndroid.NewEditorFZAndroid","checkConsentModalInNativeEditorCatalogAllFieldsAreCompleted","checkConsentModalInNativeEditorCatalogAllFieldsAreCompleted()","Проверка модального окна согласия с ФЗ при создании продукта в нативном редакторе: авторизованный пользователь, все поля заполнены, user_requirements_done=false. Каталог_редактор"
"broken","Tue Jun 02 17:28:06 MSK 2026","Tue Jun 02 17:28:08 MSK 2026","2661","","testsAndroid.NewEditorFZAndroid","","testsAndroid.NewEditorFZAndroid","checkConsentModalInNativeEditorProjects","checkConsentModalInNativeEditorProjects()","Проверка модального окна согласия с ФЗ при создании продукта в нативном редакторе: авторизованный пользователь, не все поля заполнены, user_requirements_done=false.Проекты_редактор"
"passed","Tue Jun 02 17:31:33 MSK 2026","Tue Jun 02 17:32:13 MSK 2026","39172","","testsAndroid.CatalogClassTestsAndroid","","testsAndroid.CatalogClassTestsAndroid","catalogClassGUITest","catalogClassGUITest()","Проверка GUI каталога для авторизованных и неавторизованных пользователей - Android"
"failed","Tue Jun 02 17:29:12 MSK 2026","Tue Jun 02 17:29:32 MSK 2026","19974","","testsAndroid.CardsTestsAndroid","","testsAndroid.CardsTestsAndroid","mainPageCreatingCards","mainPageCreatingCards()","Проверка создания карточек из раздела товары - Android"
"failed","Tue Jun 02 17:21:43 MSK 2026","Tue Jun 02 17:22:03 MSK 2026","20009","","testsAndroid.InteriorTestsAndroid","","testsAndroid.InteriorTestsAndroid","mainPageAcrylicSeriesFiltering","mainPageAcrylicSeriesFiltering()","Проверка создания акрила с фильтрацией по серии - Android"
"broken","Tue Jun 02 17:27:38 MSK 2026","Tue Jun 02 17:27:50 MSK 2026","11623","","testsAndroid.NewEditorFZAndroid","","testsAndroid.NewEditorFZAndroid","checkConsentModalInNativeEditorAlbumsAllFieldsAreCompleted","checkConsentModalInNativeEditorAlbumsAllFieldsAreCompleted()","Проверка модального окна согласия с ФЗ при создании продукта в нативном редакторе: авторизованный пользователь, Все поля заполнены, user_requirements_done: false. Локальный таймлайн - напечатать"
"broken","Tue Jun 02 17:27:50 MSK 2026","Tue Jun 02 17:27:53 MSK 2026","3062","","testsAndroid.NewEditorFZAndroid","","testsAndroid.NewEditorFZAndroid","checkConsentModalInNativeEditorAddPhotosAllFieldsAreCompleted","checkConsentModalInNativeEditorAddPhotosAllFieldsAreCompleted()","Проверка модального окна согласия с ФЗ при создании продукта в нативном редакторе: авторизованный пользователь, Все поля заполнены, user_requirements_done: false. Альбом НП - добавить фото"
"failed","Tue Jun 02 17:21:23 MSK 2026","Tue Jun 02 17:21:43 MSK 2026","20145","","testsAndroid.InteriorTestsAndroid","","testsAndroid.InteriorTestsAndroid","mainPageCreatingPrintOnWoodVertical","mainPageCreatingPrintOnWoodVertical()","Проверка создания интерьера из раздела товары - Android"
"failed","Tue Jun 02 17:18:50 MSK 2026","Tue Jun 02 17:19:11 MSK 2026","20259","","testsAndroid.CalendarsTestsAndroid","","testsAndroid.CalendarsTestsAndroid","mainPageWallCalendarsA2","mainPageWallCalendarsA2()","Проверка создания календари из раздела товары - Android"
"failed","Tue Jun 02 17:17:20 MSK 2026","Tue Jun 02 17:17:40 MSK 2026","20602","","testsAndroid.CatalogClassTestsAndroid","","testsAndroid.CatalogClassTestsAndroid","mainPageSearchWithSymbols","mainPageSearchWithSymbols()","Проверка поисковой системы при авторизованном режиме - Android"
"broken","Tue Jun 02 17:27:53 MSK 2026","Tue Jun 02 17:27:55 MSK 2026","2571","","testsAndroid.NewEditorFZAndroid","","testsAndroid.NewEditorFZAndroid","verifyEditorStepByStep","verifyEditorStepByStep()","Авторизация в редакторе с последующим заполнением полей"
"failed","Tue Jun 02 17:09:04 MSK 2026","Tue Jun 02 17:09:24 MSK 2026","20201","","testsAndroid.AuthorizationTestsAndroid","","testsAndroid.AuthorizationTestsAndroid","testVeryLongEmail","testVeryLongEmail()","Вход с очень длинным email - Android"
"broken","Tue Jun 02 17:26:43 MSK 2026","Tue Jun 02 17:26:46 MSK 2026","3170","","testsAndroid.NewEditorFZAndroid","","testsAndroid.NewEditorFZAndroid","checkingRulePageInNativeEditor","checkingRulePageInNativeEditor()","Проверка корректного перехода по ссылке на страницу закона ФЗ"
